transaction_id,user_id,device_id,timestamp,transaction_type,amount_rwf,balance_before_rwf,balance_after_rwf,recipient_id,location,is_fraud,anomaly_reason,hour_of_day,day_of_week,is_night,amount_log
T509372,U100759,D200759,2025-10-09 22:41:52,airtime_purchase,1947,16094,15792,,Gasabo,1,rapid_multiple_transfers,22,3,0,7.57455848420248
T509375,U100480,D200480,2025-09-25 14:24:44,cash_in,100,12459,12559,,Nyamasheke,0,,14,3,0,4.61512051684126
T509877,U101365,D201365,2025-06-05 07:22:27,airtime_purchase,174,7169,6995,,Rubavu,0,,7,3,0,5.164785973923514
T507943,U100315,D200315,2025-09-21 03:14:04,cash_in,100,11545,11645,,Gicumbi,0,,3,6,1,4.61512051684126
T508927,U100036,D200036,2025-09-11 15:02:49,cash_in,100,11516,11616,,Ruhango,0,,15,3,0,4.61512051684126
T501244,U100404,D200404,2025-10-13 05:56:11,airtime_purchase,100,5029,4929,,Gicumbi,0,,5,0,0,4.61512051684126
T509283,U101558,D201558,2025-06-08 06:46:03,cash_out,100,79085,78985,,Nyagatare,0,,6,6,0,4.61512051684126
T504167,U101505,D201505,2025-10-04 04:36:46,cash_out,100,7895,7795,,Nyarugenge,0,,4,5,1,4.61512051684126
T506120,U101682,D201682,2025-10-17 03:23:59,cash_in,100,6069,6169,,Nyarugenge,0,,3,4,1,4.61512051684126
T501565,U101416,D201416,2025-08-11 08:15:31,transfer,100,14810,14710,U100262,Kicukiro,0,,8,0,0,4.61512051684126
T506196,U100528,D200528,2025-05-23 19:42:09,cash_out,100,14154,14054,,Gicumbi,0,,19,4,0,4.61512051684126
T507874,U101137,D201137,2025-07-13 13:04:58,cash_in,100,2264,2364,,Gasabo,0,,13,6,0,4.61512051684126
T500170,U101260,D201260,2025-08-09 12:13:21,cash_out,100,23333,23233,,Musanze,0,,12,5,0,4.61512051684126
T502928,U101257,D201257,2025-05-27 04:28:52,transfer,100,6815,6715,U100190,Nyamasheke,0,,4,1,1,4.61512051684126
T502380,U101485,D201485,2025-06-15 00:15:35,transfer,160,3453,3293,U100048,Musanze,0,,0,6,1,5.081404364984463
T507938,U100847,D200847,2025-05-11 13:23:38,cash_in,479,163644,164123,,Nyagatare,0,,13,6,0,6.173786103901937
T505232,U100670,D200670,2025-04-23 02:11:14,transfer,100,49157,49057,U100637,Gicumbi,0,,2,2,1,4.61512051684126
T506311,U100592,D200592,2025-05-30 13:57:45,cash_in,100,16688,16788,,Nyamasheke,0,,13,4,0,4.61512051684126
T507406,U101660,D201660,2025-08-24 09:55:28,transfer,100,74091,73991,U101068,Kicukiro,0,,9,6,0,4.61512051684126
T508833,U101767,D201767,2025-05-23 06:34:07,transfer,100,13871,13771,U100728,Ruhango,0,,6,4,0,4.61512051684126
T506334,U100305,D200305,2025-04-24 19:12:10,cash_out,100,10271,10171,,Rubavu,0,,19,3,0,4.61512051684126
T501680,U101515,D201515,2025-08-23 10:31:26,cash_out,125,19306,19181,,Nyamasheke,0,,10,5,0,4.836281906951478
T504493,U101867,D201867,2025-08-13 19:19:10,cash_in,100,67714,67814,,Kigali,0,,19,2,0,4.61512051684126
T500895,U100031,D200031,2025-06-01 03:05:44,cash_out,100,30107,30007,,Nyarugenge,0,,3,6,1,4.61512051684126
T509414,U100181,D200181,2025-08-04 06:11:12,cash_in,100,9729,9829,,Musanze,0,,6,0,0,4.61512051684126
T500060,U101798,D201798,2025-08-09 04:04:29,cash_in,148,43492,43640,,Gasabo,0,,4,5,1,5.003946305945459
T509183,U100148,D200148,2025-07-18 02:25:05,cash_in,100,27799,27899,,Nyagatare,0,,2,4,1,4.61512051684126
T507154,U101256,D201256,2025-05-17 04:03:46,airtime_purchase,757,16118,15361,E715903,Kayonza,1,many_new_recipients,4,5,1,6.630683385642372
T500371,U101264,D201264,2025-05-04 06:51:49,transfer,100,18460,18360,U101886,Nyarugenge,0,,6,6,0,4.61512051684126
T504747,U101255,D201255,2025-10-11 15:34:39,cash_in,100,7847,7947,,Kayonza,0,,15,5,0,4.61512051684126
T505235,U101683,D201683,2025-05-15 05:54:38,cash_in,276,12912,13188,,Ruhango,0,,5,3,0,5.6240175061873385
T506946,U101180,D201180,2025-08-28 02:46:04,airtime_purchase,100,11651,11551,,Rubavu,0,,2,3,1,4.61512051684126
T501678,U100009,D200009,2025-06-20 19:41:12,cash_out,100,20654,20554,,Nyarugenge,0,,19,4,0,4.61512051684126
T505726,U101282,D201282,2025-06-04 14:59:32,cash_out,100,34154,34054,,Nyagatare,0,,14,2,0,4.61512051684126
T505297,U100406,D200406,2025-05-09 03:06:22,cash_out,100,4097,3997,,Gasabo,0,,3,4,1,4.61512051684126
T504053,U100810,D200810,2025-04-22 11:26:32,airtime_purchase,100,7411,7311,,Rubavu,0,,11,1,0,4.61512051684126
T509531,U101898,D201898,2025-07-31 12:08:16,transfer,100,15201,15101,U101539,Nyamasheke,0,,12,3,0,4.61512051684126
T507133,U100560,D200560,2025-04-26 11:40:39,airtime_purchase,100,25812,25712,,Nyagatare,0,,11,5,0,4.61512051684126
T507138,U101102,D201102,2025-08-10 07:28:00,transfer,225,77831,77606,U101119,Ruhango,0,,7,6,0,5.420534999272285
T503570,U101655,D201655,2025-06-05 07:34:16,transfer,135,16794,16659,U100595,Nyarugenge,0,,7,3,0,4.912654885736052
T508321,U101043,D201043,2025-09-07 22:21:12,cash_out,227,13885,13658,,Nyagatare,0,,22,6,0,5.42934562895444
T504234,U101755,D201755,2025-10-05 23:47:14,cash_out,119,44191,44072,,Nyagatare,0,,23,6,0,4.787491742782046
T509014,U100800,D200800,2025-09-08 23:55:54,transfer,100,37639,37539,U101597,Musanze,0,,23,0,0,4.61512051684126
T507620,U100281,D200281,2025-10-16 13:48:37,cash_out,100,16334,16234,,Kayonza,0,,13,3,0,4.61512051684126
T506982,U100583,D200583,2025-07-12 13:26:10,transfer,266,71914,71648,E831743,Kicukiro,0,,13,5,0,5.58724865840025
T506180,U101086,D201086,2025-06-04 02:27:28,cash_in,200000,205000,5000,,Kigali,1,large_amount_odd_hour,2,2,1,12.206077645517674
T501530,U101538,D201538,2025-07-25 11:14:44,airtime_purchase,100,7950,7850,,Rubavu,0,,11,4,0,4.61512051684126
T500510,U101090,D201090,2025-09-04 15:20:44,transfer,225,10925,10700,U101706,Nyarugenge,0,,15,3,0,5.420534999272285
T505605,U101660,D201660,2025-07-23 07:03:13,transfer,148,28753,28605,U101563,Rubavu,0,,7,2,0,5.003946305945459
T503977,U101331,D201331,2025-10-17 10:54:04,cash_in,270,58816,59086,,Kicukiro,0,,10,4,0,5.602118820879701
T503290,U100821,D200821,2025-08-22 21:47:15,transfer,435,56717,56282,U100424,Nyagatare,0,,21,4,0,6.077642243349034
T507762,U101337,D201337,2025-08-08 01:38:24,cash_in,100,142,242,,Rubavu,0,,1,4,1,4.61512051684126
T509465,U100109,D200109,2025-05-16 16:27:10,cash_in,128,13298,13426,,Huye,0,,16,4,0,4.859812404361672
T506663,U101825,D201825,2025-08-28 16:31:42,bill_payment,100,25954,25854,,Ruhango,0,,16,3,0,4.61512051684126
T502057,U101943,D201943,2025-08-19 14:04:52,cash_out,100,23134,23034,,Kicukiro,0,,14,1,0,4.61512051684126
T504835,U100146,D200146,2025-06-27 08:31:05,transfer,100,5530,5430,U101987,Huye,0,,8,4,0,4.61512051684126
T509525,U101175,D201175,2025-10-08 21:21:45,bill_payment,100,10077,9977,,Kicukiro,0,,21,2,0,4.61512051684126
T505962,U100437,D200437,2025-06-05 02:02:26,transfer,100,6185,6085,E914189,Gasabo,0,,2,3,1,4.61512051684126
T505540,U100598,D200598,2025-09-06 03:24:08,cash_out,100,14241,14141,,Gasabo,0,,3,5,1,4.61512051684126
T506626,U101229,D201229,2025-07-05 20:40:04,bill_payment,100,70329,70229,,Nyamasheke,0,,20,5,0,4.61512051684126
T506478,U101774,D201774,2025-10-07 14:39:03,transfer,194,7648,7454,U101615,Kigali,0,,14,1,0,5.272999558563747
T505773,U100822,D200822,2025-07-02 06:09:28,cash_in,306,109045,109351,,Huye,0,,6,2,0,5.726847747587197
T501387,U101620,D201620,2025-05-21 20:51:55,cash_out,100,14025,13925,,Gasabo,0,,20,2,0,4.61512051684126
T503139,U100124,D200124,2025-06-21 19:33:19,airtime_purchase,100,21859,21759,,Huye,0,,19,5,0,4.61512051684126
T502227,U100315,D200315,2025-05-27 22:27:02,cash_out,100,23807,23707,,Rubavu,0,,22,1,0,4.61512051684126
T509824,U101447,D201447,2025-09-12 06:50:42,cash_in,179,24825,25004,,Nyarugenge,0,,6,4,0,5.19295685089021
T509202,U100593,D200593,2025-06-17 18:24:28,transfer,100,9908,9808,U101348,Kigali,0,,18,1,0,4.61512051684126
T506944,U101398,D201398,2025-07-06 15:49:31,transfer,100,39193,39093,U101888,Gicumbi,0,,15,6,0,4.61512051684126
T507237,U101313,D201313,2025-08-30 18:07:26,cash_in,100,22610,22710,,Kayonza,0,,18,5,0,4.61512051684126
T508499,U100004,D200004,2025-07-12 22:30:02,cash_out,366,15535,15435,,Kigali,1,rapid_multiple_transfers,22,5,0,5.90536184805457
T507173,U101764,D201764,2025-08-07 02:39:14,transfer,107,9066,8959,U101018,Nyagatare,0,,2,3,1,4.68213122712422
T503923,U100022,D200022,2025-07-06 23:18:52,transfer,100,12276,12176,U101793,Nyamasheke,0,,23,6,0,4.61512051684126
T506510,U101559,D201559,2025-07-28 00:56:28,cash_in,199,4317,4516,,Huye,0,,0,0,1,5.298317366548036
T505241,U100872,D200872,2025-08-12 01:33:12,cash_in,200000,205000,5000,,Kicukiro,1,large_amount_odd_hour,1,1,1,12.206077645517674
T507448,U101230,D201230,2025-09-01 08:09:06,transfer,100,4580,4480,U101649,Kigali,0,,8,0,0,4.61512051684126
T509219,U101329,D201329,2025-05-20 09:15:24,cash_out,100,28890,28790,,Kigali,0,,9,1,0,4.61512051684126
T501660,U100624,D200624,2025-05-31 18:55:02,transfer,324,38704,38380,U101486,Kayonza,0,,18,5,0,5.783825182329737
T503596,U100803,D200803,2025-06-25 12:26:42,airtime_purchase,100,13145,13045,,Nyamasheke,0,,12,2,0,4.61512051684126
T508134,U101622,D201622,2025-08-16 11:10:07,cash_out,114,43347,43233,,Kicukiro,0,,11,5,0,4.74493212836325
T509757,U100159,D200159,2025-04-21 06:58:13,cash_out,195,17185,16990,,Kicukiro,0,,6,0,0,5.278114659230517
T507831,U101215,D201215,2025-07-20 11:29:31,airtime_purchase,100,41984,41884,,Kayonza,0,,11,6,0,4.61512051684126
T508130,U101501,D201501,2025-08-11 22:06:10,cash_in,100,7480,7580,,Ruhango,0,,22,0,0,4.61512051684126
T509212,U101727,D201727,2025-08-04 13:11:31,cash_in,100,18884,18984,,Huye,0,,13,0,0,4.61512051684126
T500335,U100268,D200268,2025-06-15 22:18:47,transfer,100,17804,17704,E954128,Huye,0,,22,6,0,4.61512051684126
T509742,U101209,D201209,2025-06-09 13:03:51,airtime_purchase,421,51692,51271,,Ruhango,0,,13,0,0,6.045005314036011
T500450,U101205,D201205,2025-06-22 20:53:03,transfer,253,7724,7471,U100107,Kigali,0,,20,6,0,5.537334267018537
T501955,U101501,D201501,2025-05-28 11:17:00,cash_in,100,7183,7283,,Kigali,0,,11,2,0,4.61512051684126
T506310,U101532,D201532,2025-07-19 01:55:07,bill_payment,162,37773,37611,,Ruhango,0,,1,5,1,5.093750200806762
T503802,U100341,D200341,2025-08-15 08:15:30,airtime_purchase,100,22004,21904,,Musanze,0,,8,4,0,4.61512051684126
T506882,U101251,D201251,2025-09-06 22:25:45,transfer,100,1389,1289,U101829,Kayonza,0,,22,5,0,4.61512051684126
T507523,U101961,D201961,2025-10-17 07:57:35,cash_out,100,16981,16881,,Huye,0,,7,4,0,4.61512051684126
T503573,U101173,D201173,2025-07-01 09:46:43,transfer,100,15532,15432,E899331,Kicukiro,0,,9,1,0,4.61512051684126
T500042,U100788,D200788,2025-07-04 02:28:29,bill_payment,646,15309,14663,,Nyagatare,0,,2,4,1,6.4723462945009
T506592,U101154,D201154,2025-08-07 17:05:03,cash_out,126,66500,66374,,Kigali,0,,17,3,0,4.844187086458591
T504906,U100452,D200452,2025-05-03 08:58:05,transfer,100,10803,10703,U101458,Nyagatare,0,,8,5,0,4.61512051684126
T502109,U101407,D201407,2025-04-26 01:33:45,cash_out,1198,43895,42697,,Rubavu,0,,1,5,1,7.089243155027514
T507915,U100896,D200896,2025-10-04 04:47:45,cash_out,100,9663,9563,,Nyamasheke,0,,4,5,1,4.61512051684126
T504406,U101424,D201424,2025-05-15 07:38:54,cash_out,100,5843,5743,,Nyamasheke,0,,7,3,0,4.61512051684126
T507466,U100204,D200204,2025-09-16 13:05:18,transfer,100,9254,9154,U101729,Huye,0,,13,1,0,4.61512051684126
T501899,U101648,D201648,2025-05-08 09:21:07,cash_in,332,36721,37053,,Huye,0,,9,3,0,5.808142489980444
T504932,U100720,D200720,2025-09-13 21:13:22,transfer,100,9100,9000,U101227,Nyarugenge,0,,21,5,0,4.61512051684126
T504445,U100107,D200107,2025-08-27 05:41:54,transfer,100,20938,20838,U101562,Musanze,0,,5,2,0,4.61512051684126
T506993,U100750,D200750,2025-07-16 22:43:06,transfer,100,8656,8556,U100062,Gasabo,0,,22,2,0,4.61512051684126
T502117,U100455,D200455,2025-09-12 03:40:45,transfer,100,14722,14622,E807249,Gicumbi,0,,3,4,1,4.61512051684126
T507569,U100432,D200432,2025-09-09 23:22:11,cash_in,100,15809,15909,,Kicukiro,0,,23,1,0,4.61512051684126
T507381,U101817,D201817,2025-09-08 00:39:37,transfer,172,12305,12133,U100182,Musanze,0,,0,0,1,5.153291594497778
T508991,U101802,D201802,2025-07-13 05:15:59,transfer,100,9652,9552,U101757,Gasabo,0,,5,6,0,4.61512051684126
T505397,U100405,D200405,2025-06-16 21:17:18,transfer,100,22733,22633,U100891,Gicumbi,0,,21,0,0,4.61512051684126
T509218,U100674,D200674,2025-08-19 14:27:52,cash_out,100,5082,4982,,Kayonza,0,,14,1,0,4.61512051684126
T506202,U101952,D201952,2025-06-06 12:23:25,cash_in,112,13058,13170,,Gasabo,0,,12,4,0,4.727387818712341
T507400,U100009,D200009,2025-07-23 22:58:59,cash_out,290,35116,34826,,Musanze,0,,22,2,0,5.673323267171492
T502123,U101252,D201252,2025-09-12 04:09:03,cash_in,100,5641,5741,,Nyagatare,0,,4,4,1,4.61512051684126
T508872,U101948,D201948,2025-05-01 23:02:16,transfer,365,44285,43920,U101980,Gasabo,0,,23,3,0,5.902633333401366
T503938,U100159,D200159,2025-06-30 10:18:43,cash_in,100,23872,23972,,Nyagatare,0,,10,0,0,4.61512051684126
T500169,U101361,D201361,2025-07-03 14:56:42,transfer,100,31835,31735,U100356,Gicumbi,0,,14,3,0,4.61512051684126
T505327,U101713,D201713,2025-05-01 07:56:12,cash_out,100,34662,34562,,Huye,0,,7,3,0,4.61512051684126
T502946,U100852,D200852,2025-10-08 05:58:33,cash_out,100,2320,2220,,Kayonza,0,,5,2,0,4.61512051684126
T502729,U101165,D201165,2025-08-30 01:50:33,cash_in,206,158443,158649,,Huye,0,,1,5,1,5.332718793265369
T507002,U100820,D200820,2025-05-24 23:28:07,cash_in,100,8348,8448,,Gasabo,0,,23,5,0,4.61512051684126
T502062,U101119,D201119,2025-07-31 14:35:44,airtime_purchase,100,22997,22897,,Musanze,0,,14,3,0,4.61512051684126
T505796,U101539,D201539,2025-05-11 15:59:02,cash_out,100,3988,3888,,Nyarugenge,0,,15,6,0,4.61512051684126
T503381,U101569,D201569,2025-09-19 08:46:58,airtime_purchase,194,0,0,,Rubavu,0,,8,4,0,5.272999558563747
T501408,U101640,D201640,2025-04-22 15:26:37,cash_in,100,12740,12840,,Nyarugenge,0,,15,1,0,4.61512051684126
T508221,U100614,D200614,2025-09-04 09:05:05,cash_in,286,108634,108920,,Nyagatare,0,,9,3,0,5.6594822157596205
T505823,U100972,D200972,2025-06-08 23:08:02,cash_out,199,19583,19384,,Ruhango,0,,23,6,0,5.298317366548036
T504863,U101490,D201490,2025-10-07 08:46:14,transfer,100,11710,11610,U100951,Huye,0,,8,1,0,4.61512051684126
T506002,U101595,D201595,2025-07-19 19:34:45,transfer,100,10561,10461,U101481,Ruhango,0,,19,5,0,4.61512051684126
T505832,U100141,D200141,2025-07-27 11:49:40,cash_out,100,73987,73887,,Kicukiro,0,,11,6,0,4.61512051684126
